"Site_Id","Unit_Id","01/01/1970","Salinity (ppt)","Dissolved Oxygen (mg/L)","pH (standard units)","Secchi Depth (m)","Water Depth (m)","Water Temp (?C)","Air Temp-Celsius","Air Temp (?F)","00:00","Field_Tech","DateVerified","WhoVerified","AirTemp (C)","Year"
"C","DefaultUnitId","10/05/2006","0","0","6.5","0.1","0.1","25","0","74","00:00","Not Recorded","0","0","23.33333333","2006"
"C","DefaultUnitId","10/19/2006","0","3.2","0","0.2","0.2","0","0","67","00:00","Not Recorded","0","0","19.44444444","2006"
"C","DefaultUnitId","11/06/2006","0","4.9","6.5","0.1","0.1","17","0","61","00:00","Not Recorded","0","0","16.11111111","2006"
"C","DefaultUnitId","11/16/2006","0","0","6.5","1","1","18","0","65","00:00","Not Recorded","0","0","18.33333333","2006"
"C","DefaultUnitId","11/30/2006","0","6.9","6.5","0.1","0.1","14","0","65","00:00","Not Recorded","0","0","18.33333333","2006"
"C","DefaultUnitId","12/14/2006","0","0","8","0.2","0.2","13","0","58","00:00","Not Recorded","0","0","14.44444444","2006"
"D","DefaultUnitId","01/03/2006","0","8.1","6.5","1.2","1.6","9","0","48","00:00","Not Recorded","0","0","8.888888889","2006"
"D","DefaultUnitId","01/19/2006","0","0","6.5","1.4","1.4","10","0","47","00:00","Not Recorded","0","0","8.333333333","2006"
"D","DefaultUnitId","02/02/2006","0","8.2","0","1.4","1.4","9","0","53.6","14:24","Not Recorded","0","0","12","2006"
"D","DefaultUnitId","02/09/2006","0","0","6.5","1.5","1.5","7","0","41","00:00","Not Recorded","0","0","5","2006"
"D","DefaultUnitId","03/09/2006","0","8.7","6.5","1.4","1.4","10","0","56","00:00","Not Recorded","0","0","13.33333333","2006"
"D","DefaultUnitId","03/15/2006","0","0","6.5","1.3","1.3","13","0","44.6","14:24","Not Recorded","0","0","7","2006"
"D","DefaultUnitId","04/06/2006","0","6.2","6.5","1.2","1.4","15","0","59","00:00","Not Recorded","0","0","15","2006"
"D","DefaultUnitId","04/12/2006","0","0","6.5","1.1","1.3","18","0","62.6","14:24","Not Recorded","0","0","17","2006"
"D","DefaultUnitId","05/05/2006","0","6.6","6.5","1.4","1.4","19","0","60.8","19:12","Not Recorded","0","0","16","2006"
"D","DefaultUnitId","05/17/2006","0","0","6.5","1.2","1.5","21","0","71","00:00","Not Recorded","0","0","21.66666667","2006"
"D","DefaultUnitId","06/01/2006","0","0","6.5","1.1","1.3","28","0","77","00:00","Not Recorded","0","0","25","2006"
"D","DefaultUnitId","07/06/2006","0","0","6.5","0.5","1.5","28","0","73.4","09:36","Not Recorded","0","0","23","2006"
"D","DefaultUnitId","07/18/2006","0","2.7","6.5","0.15","0.2","29","0","0","00:00","Not Recorded","0","0","-17.77777778","2006"
"D","DefaultUnitId","07/27/2006","0","0","6.5","0.6","1.6","30","0","79","00:00","Not Recorded","0","0","26.11111111","2006"
"D","DefaultUnitId","08/17/2006","0","3.9","5","0.65","1.3","25","0","79","00:00","Not Recorded","0","0","26.11111111","2006"
"D","DefaultUnitId","09/07/2006","0","0","6","0.7","1.65","24","0","71","00:00","Not Recorded","0","0","21.66666667","2006"
"D","DefaultUnitId","09/21/2006","0","5.8","6.5","0.9","1.5","20","0","66","00:00","Not Recorded","0","0","18.88888889","2006"
"D","DefaultUnitId","10/05/2006","0","0","6.5","1","1.4","22","0","73","00:00","Not Recorded","0","0","22.77777778","2006"
"D","DefaultUnitId","10/19/2006","0","5.3","6.5","0.2","0.6","20","0","67","00:00","Not Recorded","0","0","19.44444444","2006"
"D","DefaultUnitId","11/06/2006","0","5.9","6.5","1.3","1.3","13","0","60","00:00","Not Recorded","0","0","15.55555556","2006"
"D","DefaultUnitId","11/16/2006","0","0","6.5","1","1.5","17","0","65","00:00","Not Recorded","0","0","18.33333333","2006"
"D","DefaultUnitId","11/30/2006","0","6.7","6.5","1.2","1.5","14.5","0","65","00:00","Not Recorded","0","0","18.33333333","2006"
"D","DefaultUnitId","12/14/2006","0","0","6.5","1.4","1.4","13","0","58","00:00","Not Recorded","0","0","14.44444444","2006"
"Bay","DefaultUnitId","01/03/2006","0","0.8","6","0.6","0.6","9","0","0","00:00","S. Poe","0","0","-17.77777778","2006"
"Bay","DefaultUnitId","01/19/2006","0","7.5","6.5","0.3","0.7","9","0","45","00:00","S. Poe","0","0","7.222222222","2006"
"Bay","DefaultUnitId","02/02/2006","0","7.8","6.5","0.5","0.5","7","0","51.8","19:12","S. Poe","0","0","11","2006"
"Bay","DefaultUnitId","02/09/2006","0","8.7","6.5","0.4","0.4","7","0","30","00:00","S. Poe","0","0","-1.111111111","2006"
"Bay","DefaultUnitId","03/09/2006","1","9.7","6.5","0.2","0.4","10","0","59","00:00","S. Poe","0","0","15","2006"
"Bay","DefaultUnitId","03/15/2006","0","7.5","7","0.2","0.6","11","0","48","00:00","S. Poe","0","0","8.888888889","2006"
"Bay","DefaultUnitId","04/06/2006","0","7.7","6.5","0.5","0.5","13","0","53","00:00","S. Poe","0","0","11.66666667","2006"
"Bay","DefaultUnitId","04/21/2006","1","6.9","6.5","0.3","0.5","17","0","62.6","14:24","S. Poe","0","0","17","2006"
"Bay","DefaultUnitId","05/05/2006","0","7.4","6.5","0.1","0.1","19","0","60.8","19:12","S. Poe","0","0","16","2006"
"Bay","DefaultUnitId","05/17/2006","0","7.3","6.5","0.5","0.8","20","0","71.6","14:24","S. Poe","0","0","22","2006"
"Bay","DefaultUnitId","06/01/2006","0","6.1","6.5","0.5","0.65","25","0","77","00:00","S. Poe","0","0","25","2006"
"Bay","DefaultUnitId","06/16/2006","0","6.8","6.5","0.5","0.7","22","0","68","00:00","S. Poe","0","0","20","2006"
"Bay","DefaultUnitId","07/06/2006","0","6","6.5","0.4","0.8","27","0","73.4","09:36","S. Poe","0","0","23","2006"
"Bay","DefaultUnitId","07/18/2006","0","5.3","6","2","5","27","0","73","00:00","S. Poe","0","0","22.77777778","2006"
"Bay","DefaultUnitId","07/27/2006","0","6.9","6","0.4","0.6","28","0","78.8","19:12","S. Poe","0","0","26","2006"
"Bay","DefaultUnitId","08/17/2006","0","7.2","7","0.4","0.55","25","0","79","00:00","S. Poe","0","0","26.11111111","2006"
"Bay","DefaultUnitId","09/07/2006","0","6.3","7","0.45","0.9","23","0","70","00:00","S. Poe","0","0","21.11111111","2006"
"Bay","DefaultUnitId","09/21/2006","0","6.3","7","0.5","0.7","19","0","65","00:00","S. Poe","0","0","18.33333333","2006"
"Bay","DefaultUnitId","10/05/2006","0","7","7","0.4","0.7","22","0","73","00:00","S. Poe","0","0","22.77777778","2006"
"Bay","DefaultUnitId","10/19/2006","8","0.1","7","0.4","0.7","18","0","65","00:00","S. Poe","0","0","18.33333333","2006"
"Bay","DefaultUnitId","11/06/2006","0","7.6","6.5","0.3","0.3","11","0","60","00:00","S. Poe","0","0","15.55555556","2006"
"Bay","DefaultUnitId","11/16/2006","0","7.7","6.5","0.6","0.9","18","0","65","00:00","S. Poe","0","0","18.33333333","2006"
"Bay","DefaultUnitId","11/30/2006","0","6.3","6.5","0.5","0.7","14","0","65","00:00","S. Poe","0","0","18.33333333","2006"
"Bay","DefaultUnitId","12/14/2006","0","8","6.5","0.4","0.4","13","0","50","00:00","S. Poe","0","0","10","2006"
"A","DefaultUnitId","01/04/2007","0","0","6.5","0.6","0.9","14","0","56","00:00","Not Recorded","0","0","13.33333333","2007"
"A","DefaultUnitId","01/18/2007","0","9.8","7","0.7","0.7","7","0","47","00:00","Not Recorded","0","0","8.333333333","2007"
"A","DefaultUnitId","02/02/2007","0","0","7","0.7","0.7","5","0","43","00:00","Not Recorded","0","0","6.111111111","2007"
"A","DefaultUnitId","02/15/2007","0","8.8","7","1","1","5","0","26","00:00","Not Recorded","0","0","-3.333333333","2007"
"A","DefaultUnitId","03/01/2007","0","0","7","0.8","0.9","11","0","48","00:00","Not Recorded","0","0","8.888888889","2007"
"A","DefaultUnitId","04/06/2007","0","0","7","0.6","0.9","15","0","47","00:00","Not Recorded","0","0","8.333333333","2007"
"A","DefaultUnitId","04/19/2007","0","0","7","0.7","0.8","13","0","52","00:00","Not Recorded","0","0","11.11111111","2007"
"A","DefaultUnitId","05/03/2007","0","0","6.5","0.6","0.9","19","0","59","00:00","Not Recorded","0","0","15","2007"
"A","DefaultUnitId","05/31/2007","0","0","7","0.5","0.5","26","0","75","00:00","Not Recorded","0","0","23.88888889","2007"
"A","DefaultUnitId","06/14/2007","0","0","6.5","0.9","0.9","23","0","67","00:00","Not Recorded","0","0","19.44444444","2007"
"A","DefaultUnitId","07/05/2007","0","0","7.5","0.9","1","28","0","74","00:00","Not Recorded","0","0","23.33333333","2007"
"A","DefaultUnitId","07/19/2007","0","0","7","0.8","1","30","0","82","00:00","Not Recorded","0","0","27.77777778","2007"
"A","DefaultUnitId","08/02/2007","0","3.7","7","0.5","0.75","30","0","79","00:00","Not Recorded","0","0","26.11111111","2007"
"A","DefaultUnitId","08/21/2007","0","0","6.5","0.5","0.8","28","0","82","00:00","Not Recorded","0","0","27.77777778","2007"
"A","DefaultUnitId","09/06/2007","0","2.3","7","0.8","0.8","26","0","81","00:00","Not Recorded","0","0","27.22222222","2007"
"A","DefaultUnitId","09/27/2007","0","0","7.5","0.5","0.9","25","0","73","00:00","Not Recorded","0","0","22.77777778","2007"
"A","DefaultUnitId","10/11/2007","0","0","7","0.2","1","27","0","66","00:00","Not Recorded","0","0","18.88888889","2007"
"A","DefaultUnitId","10/18/2007","0","3.8","0","0.3","1","23","0","70","00:00","Not Recorded","0","0","21.11111111","2007"
"A","DefaultUnitId","11/01/2007","0","0","7","0.65","1.1","28","0","69","00:00","Not Recorded","0","0","20.55555556","2007"
"A","DefaultUnitId","11/12/2007","0","3.9","7","0.8","1","13","0","59","00:00","Not Recorded","0","0","15","2007"
"A","DefaultUnitId","12/06/2007","0","0","6.5","0.7","1.9","5","0","37","00:00","Not Recorded","0","0","2.777777778","2007"
"A","DefaultUnitId","12/20/2007","0","0","6.5","0.5","1","7","0","44","00:00","Not Recorded","0","0","6.666666667","2007"
"B","DefaultUnitId","01/04/2007","0","0","7","0.2","0.2","13","0","56","00:00","Not Recorded","0","0","13.33333333","2007"
"B","DefaultUnitId","01/18/2007","0","6.8","7","0.3","0.3","6","0","47","00:00","Not Recorded","0","0","8.333333333","2007"
"B","DefaultUnitId","02/02/2007","0","0","7","0.3","0.3","5","0","43","00:00","Not Recorded","0","0","6.111111111","2007"
"B","DefaultUnitId","02/15/2007","0","10","6.5","0.2","0.2","2","0","26","00:00","Not Recorded","0","0","-3.333333333","2007"
"B","DefaultUnitId","03/01/2007","0","0","6.5","0.3","0.3","10","0","48","00:00","Not Recorded","0","0","8.888888889","2007"
"B","DefaultUnitId","03/21/2007","0","9.4","6.5","0.15","0.15","14","0","51","00:00","Not Recorded","0","0","10.55555556","2007"
"B","DefaultUnitId","04/06/2007","0","0","7","0.3","0.3","13","0","47","00:00","Not Recorded","0","0","8.333333333","2007"
"B","DefaultUnitId","04/19/2007","0","8.1","6.5","0.2","0.2","13","0","32","00:00","Not Recorded","0","0","0","2007"
"B","DefaultUnitId","05/03/2007","0","0","6.5","0.3","0.3","19","0","59","00:00","Not Recorded","0","0","15","2007"
"B","DefaultUnitId","05/24/2007","0","5.9","8.5","0.3","0.3","23","0","66","00:00","Not Recorded","0","0","18.88888889","2007"
"B","DefaultUnitId","05/31/2007","0","0","7.5","0.3","0.3","25","0","74","00:00","Not Recorded","0","0","23.33333333","2007"
"B","DefaultUnitId","06/14/2007","0","0","7","0.4","0.4","23","0","67","00:00","Not Recorded","0","0","19.44444444","2007"
"B","DefaultUnitId","07/05/2007","0","3.1","7.5","0.3","0.3","25","0","73","00:00","Not Recorded","0","0","22.77777778","2007"
"B","DefaultUnitId","07/19/2007","0","0","7","0.3","0.3","30","0","82","00:00","Not Recorded","0","0","27.77777778","2007"
"B","DefaultUnitId","08/02/2007","0","2.6","6.5","0.25","0.25","29","0","80","00:00","Not Recorded","0","0","26.66666667","2007"
"B","DefaultUnitId","08/21/2007","0","0","6.5","0.2","0.2","28","0","82","00:00","Not Recorded","0","0","27.77777778","2007"
"B","DefaultUnitId","09/06/2007","0","0","8.5","0.1","0.2","30","0","82","00:00","Not Recorded","0","0","27.77777778","2007"
"B","DefaultUnitId","09/27/2007","0","0","8","0.3","0.3","26","0","74","00:00","Not Recorded","0","0","23.33333333","2007"
"B","DefaultUnitId","10/11/2007","0","0","7.5","0.3","0.3","23","0","66","00:00","Not Recorded","0","0","18.88888889","2007"
"B","DefaultUnitId","10/18/2007","0","4.9","0","0.3","0.48","23","0","70","00:00","Not Recorded","0","0","21.11111111","2007"
"B","DefaultUnitId","11/01/2007","0","0","7","0.2","0.2","28","0","69","00:00","Not Recorded","0","0","20.55555556","2007"
"B","DefaultUnitId","11/12/2007","0","6.2","7","0.4","0.4","12","0","57","00:00","Not Recorded","0","0","13.88888889","2007"
"B","DefaultUnitId","12/06/2007","0","0","7","0.4","0.5","5","0","37","00:00","Not Recorded","0","0","2.777777778","2007"
"B","DefaultUnitId","12/20/2007","0","0","6.5","0.5","0.5","8","0","44","00:00","Not Recorded","0","0","6.666666667","2007"
"C","DefaultUnitId","02/02/2007","0","9.3","8","0.2","0.2","5","0","43","00:00","Not Recorded","0","0","6.111111111","2007"
"C","DefaultUnitId","02/15/2007","0","0","7","0.5","0.5","4","0","26","00:00","Not Recorded","0","0","-3.333333333","2007"
"C","DefaultUnitId","03/01/2007","0","7.7","7","0.4","0.4","0","0","48","00:00","Not Recorded","0","0","8.888888889","2007"
"C","DefaultUnitId","03/21/2007","0","0","7","0.5","0.5","15","0","52","00:00","Not Recorded","0","0","11.11111111","2007"
"C","DefaultUnitId","04/06/2007","0","8.4","7","0.4","0.4","15","0","47","00:00","Not Recorded","0","0","8.333333333","2007"
"C","DefaultUnitId","04/19/2007","0","0","7.5","0.45","0.45","13","0","52","00:00","Not Recorded","0","0","11.11111111","2007"
"C","DefaultUnitId","05/03/2007","0","5.8","7.5","0.4","0.4","19","0","59","00:00","Not Recorded","0","0","15","2007"
"C","DefaultUnitId","05/24/2007","0","0","8.5","0.2","0.2","24","0","66","00:00","Not Recorded","0","0","18.88888889","2007"
"C","DefaultUnitId","05/31/2007","0","0","8.5","0.1","0.1","26","0","74","00:00","Not Recorded","0","0","23.33333333","2007"
"C","DefaultUnitId","06/14/2007","1","5.1","8","0.3","0.3","21","0","67","0","Not Recorded","0","0","19.44444444","2007"
"C","DefaultUnitId","07/05/2007","0","0","7.5","0.5","0.5","26","0","74","00:00","Not Recorded","0","0","23.33333333","2007"
"C","DefaultUnitId","07/19/2007","0","4.3","6.7","0.3","0.3","0","0","82","00:00","Not Recorded","0","0","27.77777778","2007"
"C","DefaultUnitId","08/02/2007","0","0","9","0.4","0.4","30","0","81","00:00","Not Recorded","0","0","27.22222222","2007"
"C","DefaultUnitId","08/21/2007","0","4.5","7","0.3","0.3","28","0","81","00:00","Not Recorded","0","0","27.22222222","2007"
"C","DefaultUnitId","09/06/2007","0","0","8.5","0.15","0.15","27","0","83","00:00","Not Recorded","0","0","28.33333333","2007"
"C","DefaultUnitId","09/27/2007","0","2","0","0.4","0.4","25","0","73","00:00","Not Recorded","0","0","22.77777778","2007"
"C","DefaultUnitId","10/11/2007","0","4.3","7","0.3","0.3","21","0","66","00:00","Not Recorded","0","0","18.88888889","2007"
"C","DefaultUnitId","10/18/2007","0","0","0","0.3","0.3","23","0","70","00:00","Not Recorded","0","0","21.11111111","2007"
"C","DefaultUnitId","11/01/2007","0","5.3","7","0.35","0.35","28","0","68","00:00","Not Recorded","0","0","20","2007"
"C","DefaultUnitId","11/12/2007","0","0","7.5","0.3","0.3","16","0","56","00:00","Not Recorded","0","0","13.33333333","2007"
"C","DefaultUnitId","12/06/2007","0","6.2","7","0.5","0.75","5","0","37","00:00","Not Recorded","0","0","2.777777778","2007"
"C","DefaultUnitId","12/20/2007","0","5.2","6.5","0.6","0.65","7","0","40","00:00","Not Recorded","0","0","4.444444444","2007"
"D","DefaultUnitId","01/04/2007","0","7.6","5","1.2","1.6","54","0","12","00:00","Not Recorded","0","0","-11.11111111","2007"
"D","DefaultUnitId","01/18/2007","0","0","6","0.9","0.9","7","0","57","00:00","Not Recorded","0","0","13.88888889","2007"
"D","DefaultUnitId","02/02/2007","0","10","6.5","2","2","5","0","43","00:00","Not Recorded","0","0","6.111111111","2007"
"D","DefaultUnitId","02/15/2007","0","0","6.5","1.9","1.9","4","0","26","00:00","Not Recorded","0","0","-3.333333333","2007"
"D","DefaultUnitId","03/01/2007","0","8.8","6","1.4","1.4","10","0","50","00:00","Not Recorded","0","0","10","2007"
"D","DefaultUnitId","04/06/2007","0","7.1","6","1","1.3","14","0","46","00:00","Not Recorded","0","0","7.777777778","2007"
"D","DefaultUnitId","04/19/2007","0","0","6.5","1","1.3","12","0","52","00:00","Not Recorded","0","0","11.11111111","2007"
"D","DefaultUnitId","05/03/2007","0","5.9","6.5","0.9","2","20","0","59","00:00","Not Recorded","0","0","15","2007"
"D","DefaultUnitId","05/31/2007","0","0","6.5","1","1.1","27","0","74","00:00","Not Recorded","0","0","23.33333333","2007"
"D","DefaultUnitId","06/14/2007","0","5.9","6.5","0.9","1.1","21","0","67","00:00","Not Recorded","0","0","19.44444444","2007"
"D","DefaultUnitId","07/05/2007","0","3.9","6.5","0.5","0.9","24","0","82","00:00","Not Recorded","0","0","27.77777778","2007"
"D","DefaultUnitId","07/19/2007","0","5.2","0","0.8","0.9","29","0","80","00:00","Not Recorded","0","0","26.66666667","2007"
"D","DefaultUnitId","08/02/2007","0","0","7.5","0.8","1.1","31","0","81","00:00","Not Recorded","0","0","27.22222222","2007"
"D","DefaultUnitId","08/21/2007","0","5.7","7","0.7","0.9","28","0","80","00:00","Not Recorded","0","0","26.66666667","2007"
"D","DefaultUnitId","09/06/2007","0","0","8.5","0.75","0.9","28","0","83","00:00","Not Recorded","0","0","28.33333333","2007"
"D","DefaultUnitId","09/27/2007","0","4.1","8.5","0.5","0.8","26","0","73","00:00","Not Recorded","0","0","22.77777778","2007"
"D","DefaultUnitId","10/11/2007","0","3.3","7","0.6","0.9","22","0","66","00:00","Not Recorded","0","0","18.88888889","2007"
"D","DefaultUnitId","10/18/2007","0","0","0","0.75","0.85","23","0","70","00:00","Not Recorded","0","0","21.11111111","2007"
"D","DefaultUnitId","11/01/2007","0","5.9","7","0.75","1","28","0","68","00:00","Not Recorded","0","0","20","2007"
"D","DefaultUnitId","11/12/2007","0","0","7","0.8","1.1","18","0","56","00:00","Not Recorded","0","0","13.33333333","2007"
"D","DefaultUnitId","12/06/2007","0","8.7","7","1","1","5","0","37","00:00","Not Recorded","0","0","2.777777778","2007"
"D","DefaultUnitId","12/20/2007","0","6.3","6","1.1","1.1","7","0","40","00:00","Not Recorded","0","0","4.444444444","2007"
"Bay","DefaultUnitId","01/04/2007","0","9","6.5","0.6","0.6","12","0","54","00:00","S. Poe","0","0","12.22222222","2007"
"Bay","DefaultUnitId","01/18/2007","0","10.1","6.5","0.2","0.2","6","0","47","00:00","S. Poe","0","0","8.333333333","2007"
"Bay","DefaultUnitId","02/02/2007","0","8.1","6.5","0.45","0.45","5","0","42","00:00","S. Poe","0","0","5.555555556","2007"
"Bay","DefaultUnitId","02/15/2007","0","9.3","6.5","0.3","0.3","3","0","26","00:00","S. Poe","0","0","-3.333333333","2007"
"Bay","DefaultUnitId","03/01/2007","0","7.2","6.5","0.3","0.4","9","0","48","00:00","S. Poe","0","0","8.888888889","2007"
"Bay","DefaultUnitId","03/21/2007","0","8.7","6.5","0.3","0.37","11","0","51","00:00","S. Poe","0","0","10.55555556","2007"
"Bay","DefaultUnitId","04/06/2007","0","9.9","6.5","0.4","0.45","11","0","46","00:00","S. Poe","0","0","7.777777778","2007"
"Bay","DefaultUnitId","04/19/2007","0","8.7","6.5","0.1","0.2","13","0","57","00:00","S. Poe","0","0","13.88888889","2007"
"Bay","DefaultUnitId","05/03/2007","0","7.2","6.5","0.4","0.7","19","0","59","00:00","S. Poe","0","0","15","2007"
"Bay","DefaultUnitId","05/24/2007","0","6.9","7","0.5","0.6","20","0","65","00:00","S. Poe","0","0","18.33333333","2007"
"Bay","DefaultUnitId","05/31/2007","0","0","6.5","0.45","0.65","24","0","74","00:00","S. Poe","0","0","23.33333333","2007"
"Bay","DefaultUnitId","06/14/2007","0","8.8","6.5","7.4","7.4","20","0","67","00:00","S. Poe","0","0","19.44444444","2007"
"Bay","DefaultUnitId","07/05/2007","0","0","7.5","0.9","1","28","0","74","00:00","S. Poe","0","0","23.33333333","2007"
"Bay","DefaultUnitId","07/19/2007","0","4.7","7","0.3","0.7","27","0","80","00:00","S. Poe","0","0","26.66666667","2007"
"Bay","DefaultUnitId","08/02/2007","0","3.2","8","0.45","0.55","28","0","78","00:00","S. Poe","0","0","25.55555556","2007"
"Bay","DefaultUnitId","08/21/2007","0","5.1","7.5","0.4","0.8","26","0","80","00:00","S. Poe","0","0","26.66666667","2007"
"Bay","DefaultUnitId","09/06/2007","0","4.2","8.5","0.5","0.65","25","0","81","00:00","S. Poe","0","0","27.22222222","2007"
"Bay","DefaultUnitId","09/27/2007","0","3.2","8","0.5","0.9","25","0","73","00:00","S. Poe","0","0","22.77777778","2007"
"Bay","DefaultUnitId","10/11/2007","0","3.2","7","0.4","0.7","23","0","65","00:00","S. Poe","0","0","18.33333333","2007"
"Bay","DefaultUnitId","10/18/2007","0","4.2","0","0.4","0.8","21","0","70","00:00","S. Poe","0","0","21.11111111","2007"
"Bay","DefaultUnitId","11/01/2007","0","3.7","7","0.4","0.7","28","0","68","00:00","S. Poe","0","0","20","2007"
"Bay","DefaultUnitId","11/12/2007","0","4.1","7","0.55","0.6","13","0","57","00:00","S. Poe","0","0","13.88888889","2007"
"Bay","DefaultUnitId","12/06/2007","0","6.8","7","0.25","0.25","5","0","37","00:00","S. Poe","0","0","2.777777778","2007"
"Bay","DefaultUnitId","12/20/2007","0","6.3","7","0.4","0.6","6","0","39","00:00","S. Poe","0","0","3.888888889","2007"
"A","DefaultUnitId","01/03/2008","0","0","6.5","1","1.3","4","0","29","00:00","Not Recorded","0","0","-1.666666667","2008"
"A","DefaultUnitId","01/17/2008","1","0","6.5","1.2","1.3","6","0","42","00:00","Not Recorded","0","0","5.555555556","2008"
"A","DefaultUnitId","02/07/2008","0","0","6.5","0.2","0.9","15","0","61","00:00","Not Recorded","0","0","16.11111111","2008"
"A","DefaultUnitId","02/19/2008","0","5.1","6.5","0.7","2.1","12","0","46","00:00","Not Recorded","0","0","7.777777778","2008"
"A","DefaultUnitId","03/07/2008","0","0","6.5","0.9","0.9","4","0","45","00:00","Not Recorded","0","0","7.222222222","2008"
"A","DefaultUnitId","03/21/2008","0","4.8","6.5","0.8","1.5","15","0","48","00:00","Not Recorded","0","0","8.888888889","2008"
"A","DefaultUnitId","04/03/2009","0","0","7","0.5","1.2","14","0","48","00:00","Not Recorded","0","0","8.888888889","2009"
"A","DefaultUnitId","04/17/2008","0","4","6.5","0.5","1.2","16","0","59","00:00","Not Recorded","0","0","15","2008"
"A","DefaultUnitId","05/22/2008","0","4.3","7","0.6","1","22","0","67","00:00","Not Recorded","0","0","19.44444444","2008"
"A","DefaultUnitId","06/05/2008","0","0","8.2","0.6","0.8","28","0","79","00:00","Not Recorded","0","0","26.11111111","2008"
"A","DefaultUnitId","06/19/2008","1","5.2","7","0.6","0.7","27","0","0","00:00","Not Recorded","0","0","-17.77777778","2008"
"A","DefaultUnitId","07/03/2008","1","0","7","0.8","0.1","29","0","86","00:00","Not Recorded","0","0","30","2008"
"A","DefaultUnitId","07/21/2008","1","3.8","6.5","0.7","1.3","32","0","85","00:00","Not Recorded","0","0","29.44444444","2008"
"A","DefaultUnitId","08/07/2008","0","0","6.5","0.6","1","29","0","80","00:00","Not Recorded","0","0","26.66666667","2008"
"A","DefaultUnitId","08/21/2008","0","0","6.5","0.7","0.9","26","0","75","00:00","Not Recorded","0","0","23.88888889","2008"
"A","DefaultUnitId","09/09/2008","1","0","0","0.5","1","28","0","74","00:00","Not Recorded","0","0","23.33333333","2008"
"A","DefaultUnitId","09/23/2008","1","6.6","7","0.5","0.5","20","0","68","00:00","Not Recorded","0","0","20","2008"
"A","DefaultUnitId","10/09/2008","0","0","6.5","0.8","1","21.5","0","70","00:00","Not Recorded","0","0","21.11111111","2008"
"A","DefaultUnitId","10/28/2008","1","0","7","0.9","0.9","13","0","45","00:00","Not Recorded","0","0","7.222222222","2008"
"A","DefaultUnitId","11/06/2008","1","6.8","6.5","0.8","0.85","15","0","60","00:00","Not Recorded","0","0","15.55555556","2008"
"A","DefaultUnitId","11/18/2008","1","0","6.5","0.5","0.5","8.5","0","42","00:00","Not Recorded","0","0","5.555555556","2008"
"A","DefaultUnitId","12/04/2008","1","0","6.5","1.6","1.7","8","0","48","00:00","Not Recorded","0","0","8.888888889","2008"
"A","DefaultUnitId","12/16/2008","1","0","6.5","0.55","0.55","10","0","49","00:00","Not Recorded","0","0","9.444444444","2008"
"B","DefaultUnitId","01/03/2008","0","0","7","0.4","0.4","0","0","29","00:00","Not Recorded","0","0","-1.666666667","2008"
"B","DefaultUnitId","01/17/2008","1","4.9","7","0.7","0.9","5","0","42","00:00","Not Recorded","0","0","5.555555556","2008"
"B","DefaultUnitId","02/07/2008","0","0","7","0.45","0.45","15","0","61","00:00","Not Recorded","0","0","16.11111111","2008"
"B","DefaultUnitId","02/19/2008","0","6.2","0","0.53","0.53","12","0","47","00:00","Not Recorded","0","0","8.333333333","2008"
"B","DefaultUnitId","03/07/2008","0","0","7","0","0","5","0","45","0","Not Recorded","0","0","7.222222222","2008"
"B","DefaultUnitId","03/21/2008","0","6.9","8","0.6","0.6","13","0","49","00:00","Not Recorded","0","0","9.444444444","2008"
"B","DefaultUnitId","04/03/2008","0","0","8.5","0.2","0.6","14","0","48","00:00","Not Recorded","0","0","8.888888889","2008"
"B","DefaultUnitId","04/17/2008","0","5.3","8.5","0.55","0.55","13","0","59","00:00","Not Recorded","0","0","15","2008"
"B","DefaultUnitId","05/08/2008","0","0","6.5","0.3","1","22","0","70","00:00","Not Recorded","0","0","21.11111111","2008"
"B","DefaultUnitId","05/22/2008","0","5.2","7","0.4","0.4","22","0","68","00:00","Not Recorded","0","0","20","2008"
"B","DefaultUnitId","06/05/2008","0","0","8","0.4","0.4","27","0","79","00:00","Not Recorded","0","0","26.11111111","2008"
"B","DefaultUnitId","06/19/2008","1","5.9","7.5","0.2","0.4","26","0","0","00:00","Not Recorded","0","0","-17.77777778","2008"
"B","DefaultUnitId","07/03/2008","1","0","7","0.3","0.3","28","0","87","00:00","Not Recorded","0","0","30.55555556","2008"
"B","DefaultUnitId","07/21/2008","1","2.8","7.5","2.5","2.5","30","0","85","00:00","Not Recorded","0","0","29.44444444","2008"
"B","DefaultUnitId","08/07/2008","0","0","8.5","0.35","0.35","28","0","80","00:00","Not Recorded","0","0","26.66666667","2008"
"B","DefaultUnitId","08/21/2008","0","0","7","0.2","0.2","26","0","75","00:00","Not Recorded","0","0","23.88888889","2008"
"B","DefaultUnitId","09/09/2008","1","0","0","0.2","0.2","28","0","74","00:00","Not Recorded","0","0","23.33333333","2008"
"B","DefaultUnitId","09/23/2008","2","3.9","7","0.1","0.2","20","0","68","00:00","Not Recorded","0","0","20","2008"
"B","DefaultUnitId","10/09/2008","0","0","6.5","0.2","0.3","21","0","70","00:00","Not Recorded","0","0","21.11111111","2008"
"B","DefaultUnitId","10/28/2008","1","0","7.5","0.3","0.3","11","0","45","00:00","Not Recorded","0","0","7.222222222","2008"
"B","DefaultUnitId","11/06/2008","3","7","7.5","0.3","0.3","15","0","60","00:00","Not Recorded","0","0","15.55555556","2008"
